episode,reward,length,moving_avg_100,mean_squared_td_error
4037,1.000000,6,0.930000,0.00000000
4038,1.000000,6,0.930000,0.00000000
4039,1.000000,6,0.930000,0.00000000
4040,1.000000,6,0.930000,0.00000000
4041,1.000000,6,0.930000,0.00000000
4042,1.000000,6,0.930000,0.00000000
4043,1.000000,8,0.930000,0.00000065
4044,1.000000,6,0.930000,0.00000000
4045,1.000000,8,0.930000,0.00000027
4046,1.000000,8,0.930000,0.00002456
4047,1.000000,6,0.930000,0.00000000
4048,1.000000,7,0.930000,0.00000008
4049,1.000000,6,0.930000,0.00000000
4050,1.000000,6,0.930000,0.00000000
4051,1.000000,8,0.930000,0.00000022
4052,1.000000,6,0.930000,0.00000000
4053,1.000000,7,0.930000,0.00000006
4054,1.000000,6,0.930000,0.00000000
4055,1.000000,6,0.930000,0.00000000
4056,1.000000,6,0.930000,0.00000000
4057,1.000000,6,0.930000,0.00000000
4058,1.000000,8,0.930000,0.00000008
4059,1.000000,6,0.930000,0.00000000
4060,1.000000,6,0.930000,0.00000000
4061,1.000000,6,0.930000,0.00000000
4062,1.000000,6,0.930000,0.00000000
4063,1.000000,6,0.940000,0.00000000
4064,1.000000,8,0.940000,0.00000128
4065,0.000000,3,0.930000,0.00000000
4066,1.000000,6,0.930000,0.00000000
4067,1.000000,6,0.930000,0.00000261
4068,1.000000,6,0.930000,0.00000000
4069,1.000000,6,0.940000,0.00000000
4070,1.000000,6,0.940000,0.00000000
4071,1.000000,6,0.940000,0.00000000
4072,1.000000,8,0.940000,0.00000037
4073,1.000000,6,0.940000,0.00000000
4074,1.000000,6,0.940000,0.00000000
4075,1.000000,6,0.940000,0.00000000
4076,1.000000,8,0.940000,0.00000033
4077,1.000000,6,0.940000,0.00000000
4078,1.000000,6,0.940000,0.00000000
4079,1.000000,6,0.940000,0.00000000
4080,1.000000,6,0.940000,0.00000000
4081,1.000000,6,0.940000,0.00000000
4082,1.000000,6,0.940000,0.00000000
4083,1.000000,6,0.940000,0.00000000
4084,1.000000,6,0.940000,0.00000000
4085,1.000000,6,0.940000,0.00000000
4086,1.000000,8,0.940000,0.00002070
4087,1.000000,8,0.940000,0.00001918
4088,1.000000,6,0.950000,0.00000000
4089,1.000000,10,0.950000,0.00000065
4090,1.000000,8,0.950000,0.00000104
4091,1.000000,6,0.950000,0.00000000
4092,1.000000,6,0.960000,0.00000000
4093,1.000000,10,0.960000,0.00000187
4094,0.000000,5,0.950000,0.00000000
4095,1.000000,6,0.950000,0.00000000
4096,1.000000,6,0.950000,0.00000000
4097,1.000000,6,0.950000,0.00000000
4098,1.000000,6,0.950000,0.00000000
4099,1.000000,7,0.950000,0.00000005
4100,1.000000,6,0.950000,0.00000000
4101,1.000000,7,0.950000,0.00000007
4102,1.000000,6,0.960000,0.00000000
4103,1.000000,8,0.960000,0.00000017
4104,1.000000,6,0.960000,0.00000000
4105,1.000000,6,0.960000,0.00000000
4106,1.000000,6,0.960000,0.00000000
4107,1.000000,6,0.970000,0.00000000
4108,1.000000,6,0.970000,0.00000000
4109,0.000000,4,0.960000,0.00000000
4110,1.000000,6,0.960000,0.00000000
4111,1.000000,6,0.960000,0.00000000
4112,0.000000,3,0.950000,0.00000000
4113,1.000000,6,0.950000,0.00000000
4114,1.000000,6,0.950000,0.00000000
4115,1.000000,6,0.950000,0.00000000
4116,0.000000,6,0.940000,0.00000007
4117,0.000000,3,0.930000,0.00000000
4118,1.000000,6,0.930000,0.00000000
4119,1.000000,8,0.930000,0.00000053
4120,1.000000,6,0.930000,0.00000000
4121,1.000000,6,0.930000,0.00000000
4122,0.000000,2,0.920000,0.00000000
4123,1.000000,6,0.930000,0.00000000
4124,1.000000,6,0.930000,0.00000000
4125,1.000000,6,0.930000,0.00000000
4126,1.000000,6,0.930000,0.00000000
4127,1.000000,6,0.930000,0.00000000
4128,1.000000,6,0.930000,0.00000000
4129,1.000000,6,0.930000,0.00000000
4130,1.000000,6,0.930000,0.00000000
4131,1.000000,8,0.930000,0.00000005
4132,1.000000,8,0.930000,0.00000014
4133,1.000000,6,0.930000,0.00000000
4134,1.000000,6,0.930000,0.00000000
4135,1.000000,6,0.930000,0.00000000
4136,1.000000,7,0.930000,0.00000007
4137,1.000000,8,0.930000,0.00001614
4138,1.000000,10,0.930000,0.00001107
4139,1.000000,6,0.930000,0.00000000
4140,1.000000,6,0.930000,0.00000000
4141,1.000000,6,0.930000,0.00000000
4142,1.000000,6,0.930000,0.00000000
4143,1.000000,6,0.930000,0.00000000
4144,1.000000,6,0.930000,0.00000000
4145,1.000000,6,0.930000,0.00000000
4146,1.000000,6,0.930000,0.00000000
4147,1.000000,6,0.930000,0.00000000
4148,1.000000,6,0.930000,0.00000000
4149,1.000000,6,0.930000,0.00000000
4150,1.000000,6,0.930000,0.00000000
4151,1.000000,6,0.930000,0.00000000
4152,1.000000,6,0.930000,0.00000000
4153,1.000000,6,0.930000,0.00000000
4154,1.000000,6,0.930000,0.00000172
4155,1.000000,6,0.930000,0.00000000
4156,1.000000,6,0.930000,0.00000000
4157,1.000000,6,0.930000,0.00000000
4158,1.000000,6,0.930000,0.00000000
4159,1.000000,6,0.930000,0.00000000
4160,1.000000,6,0.930000,0.00000000
4161,1.000000,6,0.930000,0.00000000
4162,1.000000,6,0.930000,0.00000000
4163,1.000000,6,0.930000,0.00000000
4164,1.000000,6,0.930000,0.00000000
4165,1.000000,8,0.940000,0.00000011
4166,1.000000,6,0.940000,0.00000000
4167,1.000000,6,0.940000,0.00000000
4168,1.000000,6,0.940000,0.00000000
4169,1.000000,6,0.940000,0.00000000
4170,1.000000,6,0.940000,0.00000000
4171,1.000000,6,0.940000,0.00000000
4172,1.000000,6,0.940000,0.00000000
4173,1.000000,6,0.940000,0.00000000
4174,1.000000,6,0.940000,0.00000000
4175,1.000000,6,0.940000,0.00000000
4176,1.000000,6,0.940000,0.00000000
4177,0.000000,2,0.930000,0.00000000
4178,1.000000,6,0.930000,0.00000000
4179,1.000000,6,0.930000,0.00000000
4180,1.000000,6,0.930000,0.00000000
4181,1.000000,6,0.930000,0.00000000
4182,0.000000,3,0.920000,0.00000000
4183,1.000000,6,0.920000,0.00000000
4184,1.000000,9,0.920000,0.00000012
4185,1.000000,6,0.920000,0.00000000
4186,1.000000,6,0.920000,0.00000000
4187,1.000000,8,0.920000,0.00000008
4188,1.000000,6,0.920000,0.00000000
4189,1.000000,6,0.920000,0.00000000
4190,1.000000,6,0.920000,0.00000000
4191,1.000000,6,0.920000,0.00000000
4192,1.000000,6,0.920000,0.00000000
4193,1.000000,6,0.920000,0.00000000
4194,1.000000,6,0.930000,0.00000000
4195,1.000000,6,0.930000,0.00000000
4196,1.000000,6,0.930000,0.00000000
4197,1.000000,6,0.930000,0.00000000
4198,1.000000,6,0.930000,0.00000000
4199,1.000000,8,0.930000,0.00001141
4200,1.000000,6,0.930000,0.00000000
4201,1.000000,6,0.930000,0.00000139
4202,1.000000,6,0.930000,0.00000000
4203,1.000000,6,0.930000,0.00000000
4204,0.000000,3,0.920000,0.00000000
4205,1.000000,6,0.920000,0.00000000
4206,1.000000,6,0.920000,0.00000000
4207,1.000000,6,0.920000,0.00000000
4208,1.000000,6,0.920000,0.00000000
4209,1.000000,6,0.930000,0.00000000
4210,1.000000,6,0.930000,0.00000000
4211,1.000000,6,0.930000,0.00000000
4212,1.000000,6,0.940000,0.00000000
4213,1.000000,6,0.940000,0.00000000
4214,1.000000,6,0.940000,0.00000000
4215,1.000000,6,0.940000,0.00000000
4216,1.000000,6,0.950000,0.00000000
4217,1.000000,7,0.960000,0.00000004
4218,1.000000,6,0.960000,0.00000000
4219,1.000000,6,0.960000,0.00000000
4220,1.000000,6,0.960000,0.00000000
4221,0.000000,2,0.950000,0.00000000
4222,1.000000,6,0.960000,0.00000000
4223,1.000000,6,0.960000,0.00000000
4224,1.000000,6,0.960000,0.00000000
4225,1.000000,7,0.960000,0.00000004
4226,1.000000,6,0.960000,0.00000000
4227,1.000000,6,0.960000,0.00000000
4228,1.000000,6,0.960000,0.00000000
4229,0.000000,2,0.950000,0.00000000
4230,1.000000,6,0.950000,0.00000000
4231,1.000000,6,0.950000,0.00000000
4232,1.000000,6,0.950000,0.00000000
4233,1.000000,6,0.950000,0.00000000
4234,1.000000,6,0.950000,0.00000000
4235,1.000000,6,0.950000,0.00000000
4236,1.000000,6,0.950000,0.00000000
4237,1.000000,6,0.950000,0.00000000
4238,1.000000,6,0.950000,0.00000000
4239,1.000000,6,0.950000,0.00000000
4240,1.000000,6,0.950000,0.00000000
4241,0.000000,3,0.940000,0.00000000
4242,1.000000,6,0.940000,0.00000000
4243,1.000000,6,0.940000,0.00000000
4244,1.000000,6,0.940000,0.00000000
4245,1.000000,6,0.940000,0.00000000
4246,1.000000,6,0.940000,0.00000000
4247,1.000000,6,0.940000,0.00000000
4248,1.000000,6,0.940000,0.00000000
4249,1.000000,7,0.940000,0.00000003
4250,1.000000,6,0.940000,0.00000000
4251,1.000000,6,0.940000,0.00000000
4252,0.000000,4,0.930000,0.00000000
4253,1.000000,6,0.930000,0.00000000
4254,1.000000,6,0.930000,0.00000000
4255,1.000000,6,0.930000,0.00000000
4256,1.000000,6,0.930000,0.00000000
4257,1.000000,6,0.930000,0.00000000
4258,1.000000,7,0.930000,0.00000002
4259,1.000000,6,0.930000,0.00000000
4260,1.000000,7,0.930000,0.00000003
4261,1.000000,6,0.930000,0.00000000
4262,1.000000,6,0.930000,0.00000000
4263,1.000000,8,0.930000,0.00000084
4264,1.000000,6,0.930000,0.00000000
4265,1.000000,6,0.930000,0.00000000
4266,1.000000,7,0.930000,0.00000002
4267,1.000000,6,0.930000,0.00000000
4268,1.000000,8,0.930000,0.00000043
4269,1.000000,6,0.930000,0.00000000
4270,1.000000,6,0.930000,0.00000000
4271,1.000000,6,0.930000,0.00000000
4272,1.000000,6,0.930000,0.00000000
4273,1.000000,6,0.930000,0.00000000
4274,1.000000,6,0.930000,0.00000000
4275,1.000000,6,0.930000,0.00000000
4276,0.000000,2,0.920000,0.00000000
4277,1.000000,6,0.930000,0.00000000
4278,1.000000,6,0.930000,0.00000000
4279,1.000000,6,0.930000,0.00000000
4280,1.000000,8,0.930000,0.00000027
4281,1.000000,6,0.930000,0.00000000
4282,1.000000,6,0.940000,0.00000000
4283,1.000000,6,0.940000,0.00000000
4284,1.000000,6,0.940000,0.00000000
4285,1.000000,6,0.940000,0.00000000
4286,1.000000,6,0.940000,0.00000000
4287,1.000000,6,0.940000,0.00000000
4288,1.000000,6,0.940000,0.00000000
4289,1.000000,6,0.940000,0.00000000
4290,1.000000,6,0.940000,0.00000000
4291,1.000000,6,0.940000,0.00000000
4292,1.000000,6,0.940000,0.00000000
4293,1.000000,6,0.940000,0.00000000
4294,1.000000,6,0.940000,0.00000000
4295,1.000000,6,0.940000,0.00000000
4296,1.000000,6,0.940000,0.00000000
4297,1.000000,6,0.940000,0.00000000
4298,1.000000,8,0.940000,0.00000006
4299,1.000000,7,0.940000,0.00000002
4300,1.000000,6,0.940000,0.00000000
4301,1.000000,6,0.940000,0.00000000
4302,0.000000,4,0.930000,0.00000000
4303,1.000000,6,0.930000,0.00000000
4304,1.000000,6,0.940000,0.00000000
4305,1.000000,6,0.940000,0.00000000
4306,1.000000,6,0.940000,0.00000000
4307,1.000000,6,0.940000,0.00000000
4308,1.000000,6,0.940000,0.00000000
4309,1.000000,6,0.940000,0.00000000
4310,0.000000,2,0.930000,0.00000000
4311,1.000000,6,0.930000,0.00000000
4312,1.000000,8,0.930000,0.00000958
4313,1.000000,8,0.930000,0.00000022
4314,1.000000,6,0.930000,0.00000113
4315,1.000000,6,0.930000,0.00000000
4316,1.000000,6,0.930000,0.00000000
4317,1.000000,10,0.930000,0.00000648
4318,1.000000,6,0.930000,0.00000000
4319,1.000000,6,0.930000,0.00000000
4320,1.000000,6,0.930000,0.00000000
4321,1.000000,6,0.940000,0.00000000
4322,1.000000,6,0.940000,0.00000000
4323,1.000000,6,0.940000,0.00000000
4324,1.000000,6,0.940000,0.00000000
4325,1.000000,7,0.940000,0.00000003
4326,1.000000,6,0.940000,0.00000000
4327,1.000000,8,0.940000,0.00000021
4328,1.000000,6,0.940000,0.00000000
4329,1.000000,6,0.950000,0.00000000
4330,1.000000,6,0.950000,0.00000000
4331,1.000000,6,0.950000,0.00000000
4332,1.000000,6,0.950000,0.00000000
4333,1.000000,6,0.950000,0.00000000
4334,1.000000,6,0.950000,0.00000000
4335,1.000000,6,0.950000,0.00000000
4336,1.000000,8,0.950000,0.00000017
4337,1.000000,6,0.950000,0.00000000
4338,1.000000,6,0.950000,0.00000000
4339,1.000000,8,0.950000,0.00001744
4340,1.000000,8,0.950000,0.00000675
4341,1.000000,6,0.960000,0.00000000
4342,1.000000,6,0.960000,0.00000000
4343,1.000000,6,0.960000,0.00000000
4344,1.000000,8,0.960000,0.00000035
4345,1.000000,6,0.960000,0.00000000
4346,1.000000,6,0.960000,0.00000000
4347,1.000000,6,0.960000,0.00000000
4348,1.000000,6,0.960000,0.00000000
4349,1.000000,6,0.960000,0.00000000
4350,1.000000,6,0.960000,0.00000000
4351,1.000000,6,0.960000,0.00000000
4352,0.000000,5,0.960000,0.00000000
4353,1.000000,7,0.960000,0.00000002
4354,1.000000,6,0.960000,0.00000000
4355,1.000000,6,0.960000,0.00000000
4356,1.000000,6,0.960000,0.00000000
4357,1.000000,8,0.960000,0.00000004
4358,1.000000,6,0.960000,0.00000000
4359,1.000000,6,0.960000,0.00000000
4360,1.000000,6,0.960000,0.00000000
4361,1.000000,6,0.960000,0.00000000
4362,1.000000,6,0.960000,0.00000000
4363,1.000000,6,0.960000,0.00000000
4364,1.000000,6,0.960000,0.00000000
4365,1.000000,6,0.960000,0.00000000
4366,1.000000,6,0.960000,0.00000000
4367,1.000000,6,0.960000,0.00000000
4368,1.000000,6,0.960000,0.00000000
4369,1.000000,6,0.960000,0.00000000
4370,1.000000,6,0.960000,0.00000000
4371,1.000000,6,0.960000,0.00000000
4372,1.000000,9,0.960000,0.00000007
4373,1.000000,6,0.960000,0.00000000
4374,1.000000,6,0.960000,0.00000000
4375,1.000000,6,0.960000,0.00000000
4376,1.000000,6,0.970000,0.00000000
4377,1.000000,6,0.970000,0.00000000
4378,1.000000,6,0.970000,0.00000000
4379,1.000000,8,0.970000,0.00000018
4380,1.000000,6,0.970000,0.00000000
4381,0.000000,5,0.960000,0.00000000
4382,1.000000,6,0.960000,0.00000000
4383,1.000000,6,0.960000,0.00000000
4384,1.000000,6,0.960000,0.00000000
4385,1.000000,6,0.960000,0.00000000
4386,1.000000,8,0.960000,0.00000003
4387,1.000000,6,0.960000,0.00000000
4388,1.000000,6,0.960000,0.00000000
4389,1.000000,6,0.960000,0.00000000
4390,1.000000,7,0.960000,0.00000001
4391,1.000000,6,0.960000,0.00000000
4392,1.000000,6,0.960000,0.00000000
4393,1.000000,9,0.960000,0.00001322
4394,1.000000,6,0.960000,0.00000000
4395,1.000000,6,0.960000,0.00000000
4396,1.000000,6,0.960000,0.00000000
4397,1.000000,6,0.960000,0.00000000
4398,1.000000,6,0.960000,0.00000000
4399,1.000000,6,0.960000,0.00000000
4400,1.000000,6,0.960000,0.00000000
4401,1.000000,6,0.960000,0.00000000
4402,1.000000,6,0.970000,0.00000000
4403,1.000000,8,0.970000,0.00000015
4404,1.000000,6,0.970000,0.00000000
4405,1.000000,6,0.970000,0.00000000
4406,1.000000,6,0.970000,0.00000000
4407,1.000000,6,0.970000,0.00000000
4408,1.000000,8,0.970000,0.00000002
4409,1.000000,6,0.970000,0.00000000
4410,1.000000,6,0.980000,0.00000000
4411,1.000000,6,0.980000,0.00000000
4412,1.000000,6,0.980000,0.00000000
4413,1.000000,6,0.980000,0.00000000
4414,1.000000,6,0.980000,0.00000000
4415,1.000000,6,0.980000,0.00000000
4416,1.000000,6,0.980000,0.00000000
4417,1.000000,6,0.980000,0.00000000
4418,1.000000,6,0.980000,0.00000000
4419,0.000000,2,0.970000,0.00000000
4420,1.000000,6,0.970000,0.00000000
4421,1.000000,8,0.970000,0.00000068
4422,1.000000,6,0.970000,0.00000000
4423,1.000000,6,0.970000,0.00000000
4424,1.000000,6,0.970000,0.00000000
4425,1.000000,6,0.970000,0.00000000
4426,1.000000,6,0.970000,0.00000000
4427,1.000000,6,0.970000,0.00000000
4428,1.000000,8,0.970000,0.00000005
4429,0.000000,2,0.960000,0.00000000
4430,1.000000,6,0.960000,0.00000000
4431,1.000000,6,0.960000,0.00000000
4432,1.000000,6,0.960000,0.00000000
4433,1.000000,7,0.960000,0.00000003
4434,1.000000,6,0.960000,0.00000000
4435,1.000000,8,0.960000,0.00000566
4436,1.000000,6,0.960000,0.00000000
4437,1.000000,6,0.960000,0.00000000
4438,1.000000,6,0.960000,0.00000000
4439,1.000000,6,0.960000,0.00000000
4440,1.000000,6,0.960000,0.00000000
4441,1.000000,8,0.960000,0.00000055
4442,1.000000,6,0.960000,0.00000000
4443,1.000000,8,0.960000,0.00000028
4444,1.000000,6,0.960000,0.00000000
4445,1.000000,6,0.960000,0.00000000
4446,1.000000,6,0.960000,0.00000000
4447,1.000000,6,0.960000,0.00000000
4448,1.000000,6,0.960000,0.00000000
4449,1.000000,6,0.960000,0.00000000
4450,1.000000,6,0.960000,0.00000000
4451,1.000000,6,0.960000,0.00000000
4452,1.000000,6,0.970000,0.00000000
4453,1.000000,6,0.970000,0.00000091
4454,1.000000,6,0.970000,0.00000000
4455,1.000000,6,0.970000,0.00000000
4456,1.000000,6,0.970000,0.00000000
4457,1.000000,6,0.970000,0.00000000
4458,1.000000,6,0.970000,0.00000000
4459,1.000000,7,0.970000,0.00000001
4460,1.000000,7,0.970000,0.00000018
4461,1.000000,6,0.970000,0.00000000
4462,1.000000,6,0.970000,0.00000000
4463,1.000000,6,0.970000,0.00000000
4464,1.000000,6,0.970000,0.00000000
4465,1.000000,6,0.970000,0.00000000
4466,1.000000,6,0.970000,0.00000000
4467,1.000000,6,0.970000,0.00000000
4468,1.000000,8,0.970000,0.00000024
4469,1.000000,6,0.970000,0.00000000
4470,1.000000,6,0.970000,0.00000000
4471,1.000000,6,0.970000,0.00000000
4472,1.000000,6,0.970000,0.00000000
4473,1.000000,6,0.970000,0.00000000
4474,1.000000,6,0.970000,0.00000000
4475,1.000000,8,0.970000,0.00000474
4476,1.000000,6,0.970000,0.00000000
4477,1.000000,6,0.970000,0.00000000
4478,1.000000,6,0.970000,0.00000000
4479,1.000000,6,0.970000,0.00000000
4480,1.000000,6,0.970000,0.00000000
4481,0.000000,3,0.970000,0.00000000
4482,1.000000,6,0.970000,0.00000000
4483,1.000000,6,0.970000,0.00000000
4484,1.000000,8,0.970000,0.00000397
4485,1.000000,6,0.970000,0.00000000
4486,1.000000,6,0.970000,0.00000000
4487,1.000000,6,0.970000,0.00000000
4488,1.000000,6,0.970000,0.00000000
4489,1.000000,6,0.970000,0.00000000
4490,1.000000,6,0.970000,0.00000000
4491,1.000000,6,0.970000,0.00000000
4492,0.000000,4,0.960000,0.00000000
4493,1.000000,6,0.960000,0.00000000
4494,1.000000,6,0.960000,0.00000000
4495,1.000000,6,0.960000,0.00000000
4496,1.000000,6,0.960000,0.00000000
4497,1.000000,7,0.960000,0.00000002
4498,1.000000,6,0.960000,0.00000000
4499,1.000000,6,0.960000,0.00000000
4500,1.000000,6,0.960000,0.00000000
4501,1.000000,6,0.960000,0.00000000
4502,1.000000,6,0.960000,0.00000000
4503,1.000000,6,0.960000,0.00000000
4504,1.000000,8,0.960000,0.00000002
4505,1.000000,6,0.960000,0.00000000
4506,1.000000,6,0.960000,0.00000000
4507,1.000000,6,0.960000,0.00000000
4508,1.000000,6,0.960000,0.00000000
4509,1.000000,8,0.960000,0.00000023
4510,1.000000,6,0.960000,0.00000000
4511,1.000000,6,0.960000,0.00000000
4512,1.000000,6,0.960000,0.00000000
4513,0.000000,3,0.950000,0.00000000
4514,1.000000,6,0.950000,0.00000000
4515,1.000000,6,0.950000,0.00000000
4516,1.000000,7,0.950000,0.00000015
4517,1.000000,6,0.950000,0.00000000
4518,1.000000,6,0.950000,0.00000000
4519,1.000000,6,0.960000,0.00000000
4520,1.000000,6,0.960000,0.00000000
4521,1.000000,6,0.960000,0.00000000
4522,1.000000,6,0.960000,0.00000000
4523,1.000000,6,0.960000,0.00000000
4524,1.000000,6,0.960000,0.00000074
4525,1.000000,6,0.960000,0.00000000
4526,1.000000,6,0.960000,0.00000000
4527,1.000000,6,0.960000,0.00000000
4528,1.000000,6,0.960000,0.00000000
4529,1.000000,8,0.970000,0.00000332
4530,1.000000,6,0.970000,0.00000000
4531,1.000000,7,0.970000,0.00000003
4532,1.000000,6,0.970000,0.00000000
4533,1.000000,6,0.970000,0.00000000
4534,0.000000,3,0.960000,0.00000000
4535,1.000000,7,0.960000,0.00000002
4536,1.000000,6,0.960000,0.00000000
4537,1.000000,6,0.960000,0.00000000
4538,1.000000,6,0.960000,0.00000000
4539,1.000000,6,0.960000,0.00000000
4540,1.000000,8,0.960000,0.00000014
4541,1.000000,6,0.960000,0.00000000
4542,1.000000,6,0.960000,0.00000000
4543,1.000000,6,0.960000,0.00000000
4544,1.000000,6,0.960000,0.00000000
4545,1.000000,6,0.960000,0.00000000
4546,1.000000,6,0.960000,0.00000000
4547,1.000000,6,0.960000,0.00000000
4548,1.000000,6,0.960000,0.00000000
4549,1.000000,6,0.960000,0.00000000
4550,1.000000,6,0.960000,0.00000000
4551,1.000000,6,0.960000,0.00000000
4552,1.000000,8,0.960000,0.00000012
4553,1.000000,9,0.960000,0.00000027
4554,1.000000,6,0.960000,0.00000000
4555,1.000000,9,0.960000,0.00000248
4556,1.000000,6,0.960000,0.00000000
4557,1.000000,8,0.960000,0.00000232
4558,1.000000,6,0.960000,0.00000000
4559,1.000000,6,0.960000,0.00000000
4560,1.000000,7,0.960000,0.00000002
4561,1.000000,6,0.960000,0.00000000
4562,0.000000,7,0.950000,0.00000002
4563,1.000000,6,0.950000,0.00000000
4564,1.000000,6,0.950000,0.00000000
4565,1.000000,6,0.950000,0.00000000
4566,1.000000,6,0.950000,0.00000000
4567,1.000000,6,0.950000,0.00000000
4568,1.000000,6,0.950000,0.00000000
4569,1.000000,6,0.950000,0.00000000
4570,1.000000,6,0.950000,0.00000000
4571,1.000000,6,0.950000,0.00000000
4572,1.000000,6,0.950000,0.00000000
4573,1.000000,6,0.950000,0.00000000
4574,1.000000,6,0.950000,0.00000000
4575,1.000000,6,0.950000,0.00000000
4576,1.000000,6,0.950000,0.00000000
4577,1.000000,8,0.950000,0.00000194
4578,1.000000,6,0.950000,0.00000000
4579,1.000000,6,0.950000,0.00000000
4580,1.000000,7,0.950000,0.00000001
4581,1.000000,6,0.960000,0.00000000
4582,1.000000,6,0.960000,0.00000000
4583,1.000000,6,0.960000,0.00000000
4584,1.000000,6,0.960000,0.00000000
4585,1.000000,6,0.960000,0.00000000
4586,1.000000,6,0.960000,0.00000000
4587,1.000000,6,0.960000,0.00000000
4588,1.000000,6,0.960000,0.00000000
4589,1.000000,6,0.960000,0.00000000
4590,1.000000,6,0.960000,0.00000000
4591,1.000000,6,0.960000,0.00000000
4592,1.000000,6,0.970000,0.00000000
4593,1.000000,6,0.970000,0.00000000
4594,1.000000,6,0.970000,0.00000000
4595,1.000000,6,0.970000,0.00000000
4596,1.000000,6,0.970000,0.00000000
4597,1.000000,6,0.970000,0.00000000
4598,1.000000,6,0.970000,0.00000000
4599,1.000000,6,0.970000,0.00000000
4600,1.000000,6,0.970000,0.00000000
4601,1.000000,6,0.970000,0.00000000
4602,1.000000,8,0.970000,0.00000011
4603,1.000000,6,0.970000,0.00000000
4604,1.000000,6,0.970000,0.00000000
4605,1.000000,6,0.970000,0.00000000
4606,1.000000,7,0.970000,0.00000010
4607,1.000000,6,0.970000,0.00000000
4608,1.000000,7,0.970000,0.00000001
4609,1.000000,6,0.970000,0.00000000
4610,1.000000,6,0.970000,0.00000000
4611,0.000000,3,0.960000,0.00000003
4612,1.000000,6,0.960000,0.00000000
4613,1.000000,6,0.970000,0.00000000
4614,1.000000,6,0.970000,0.00000000
4615,1.000000,6,0.970000,0.00000060
4616,1.000000,6,0.970000,0.00000000
4617,1.000000,7,0.970000,0.00000008
4618,1.000000,6,0.970000,0.00000000
4619,1.000000,6,0.970000,0.00000000
4620,1.000000,6,0.970000,0.00000000
4621,1.000000,6,0.970000,0.00000000
4622,1.000000,6,0.970000,0.00000000
4623,1.000000,6,0.970000,0.00000000
4624,1.000000,6,0.970000,0.00000000
4625,1.000000,6,0.970000,0.00000000
4626,1.000000,10,0.970000,0.00001000
4627,1.000000,6,0.970000,0.00000000
4628,1.000000,6,0.970000,0.00000000
4629,1.000000,6,0.970000,0.00000000
4630,1.000000,6,0.970000,0.00000000
4631,1.000000,6,0.970000,0.00000000
4632,1.000000,6,0.970000,0.00000000
4633,1.000000,6,0.970000,0.00000000
4634,1.000000,6,0.980000,0.00000000
4635,1.000000,8,0.980000,0.00000001
4636,1.000000,6,0.980000,0.00000000
4637,1.000000,6,0.980000,0.00000000
4638,1.000000,6,0.980000,0.00000000
4639,1.000000,6,0.980000,0.00000000
4640,1.000000,6,0.980000,0.00000000
4641,1.000000,7,0.980000,0.00000001
4642,1.000000,6,0.980000,0.00000000
4643,1.000000,7,0.980000,0.00000001
4644,1.000000,6,0.980000,0.00000000
4645,1.000000,6,0.980000,0.00000000
4646,1.000000,7,0.980000,0.00000001
4647,1.000000,6,0.980000,0.00000000
4648,1.000000,6,0.980000,0.00000000
4649,1.000000,8,0.980000,0.00000045
4650,1.000000,7,0.980000,0.00000001
4651,1.000000,6,0.980000,0.00000000
4652,1.000000,11,0.980000,0.00000034
4653,1.000000,6,0.980000,0.00000000
4654,1.000000,6,0.980000,0.00000000
4655,1.000000,6,0.980000,0.00000000
4656,0.000000,4,0.970000,0.00000000
4657,1.000000,6,0.970000,0.00000000
4658,1.000000,6,0.970000,0.00000000
4659,1.000000,7,0.970000,0.00000042
4660,1.000000,6,0.970000,0.00000000
4661,1.000000,6,0.970000,0.00000000
4662,0.000000,5,0.970000,0.00000000
4663,1.000000,6,0.970000,0.00000000
4664,1.000000,6,0.970000,0.00000000
4665,1.000000,6,0.970000,0.00000000
4666,1.000000,6,0.970000,0.00000000
4667,1.000000,6,0.970000,0.00000000
4668,1.000000,6,0.970000,0.00000000
4669,1.000000,6,0.970000,0.00000000
4670,1.000000,6,0.970000,0.00000000
4671,1.000000,6,0.970000,0.00000000
4672,1.000000,6,0.970000,0.00000000
4673,1.000000,6,0.970000,0.00000000
4674,1.000000,6,0.970000,0.00000000
4675,1.000000,6,0.970000,0.00000000
4676,1.000000,8,0.970000,0.00000013
4677,1.000000,6,0.970000,0.00000000
4678,1.000000,6,0.970000,0.00000000
4679,1.000000,9,0.970000,0.00000009
4680,1.000000,6,0.970000,0.00000000
4681,1.000000,6,0.970000,0.00000000
4682,1.000000,6,0.970000,0.00000000
4683,1.000000,8,0.970000,0.00000001
4684,1.000000,6,0.970000,0.00000000
4685,1.000000,6,0.970000,0.00000000
4686,1.000000,6,0.970000,0.00000000
4687,1.000000,6,0.970000,0.00000000
4688,1.000000,6,0.970000,0.00000000
4689,1.000000,6,0.970000,0.00000000
4690,1.000000,8,0.970000,0.00001037
4691,1.000000,6,0.970000,0.00000000
4692,1.000000,6,0.970000,0.00000000
4693,1.000000,6,0.970000,0.00000000
4694,1.000000,6,0.970000,0.00000000
4695,1.000000,6,0.970000,0.00000000
4696,1.000000,6,0.970000,0.00000000
4697,1.000000,7,0.970000,0.00000001
4698,1.000000,6,0.970000,0.00000000
4699,1.000000,6,0.970000,0.00000000
4700,1.000000,6,0.970000,0.00000000
4701,1.000000,6,0.970000,0.00000000
